"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"54",-0.0323487693154384,0.0178752769758548,0.0745655718581105,0.0942728144144351,-0.0424658815921594,0.0648728898908056,-0.0341353405205305,0.00583286975568218,0.0135432557347093,0.0306433819780941
"55",-0.0632382849402207,-0.00265735588826266,-0.0233501453574181,0.017778324718804,0.0141131564557018,-0.0299643792516918,0.028597066501524,0.0205833856724568,-0.0399740999736965,-0.0250321943446504
"56",0.0380546963128553,0.043647820886711,0.011008243406907,-0.0126829467535398,0.000832452349666512,-0.0123948716267483,0.00366714037392968,0.00824805476592553,-0.00216004174772491,0.0145579572292949
"57",-0.0453857907808898,0.0267062432992271,0.0519804841672948,-0.0310014424082682,0.0067139372674051,-0.00165013207302869,-0.0144330005918629,0.00518803925595173,2.68139357100723e-05,0.0152459551080755
"58",-0.0216445512383429,-0.0323400921928601,-0.0172000272740656,0.056389504607082,0.0621278983759284,-0.000459831372296675,0.0534503085950873,-0.00673705533568858,-0.0618543888682247,-0.0181676431858697
"59",-0.0718508069008326,-0.0492842792365573,-0.0304477916529268,0.0174433898437522,-0.0782891457832732,-0.0522184392454394,0.0137694275736595,-0.0236472925030173,0.0465357597857597,-0.00825635994381997
"60",-0.015763602351674,-0.0138752836832848,0.0168525126719985,-0.0207726854676202,0.031764071374413,0.00455152367715382,-0.028596155608749,0.0160131570501216,-0.0191366759753797,0.000577302602991365
"61",0.0759666463264487,-0.0367923402605198,0.0109506800379999,0.0057554653552427,-0.00947530085024698,-0.0028596363917346,0.00201753512071127,0.0249320387356162,0.0190287858912363,-0.00795801259859003
"62",-0.0666481672199185,0.0234631215744894,0.0470894739328562,0.00716503071400437,0.0176227711978576,-0.0158369133281082,-0.00570567100384654,0.00620865507709771,0.00930384613303816,0.022501457327579
"63",-0.0548552792482868,-0.00574981085044904,-0.042673530450409,-0.0445707619176435,-0.0406616450769398,-0.026524984454429,-0.000167890958942913,-0.0123228531299259,0.0142567022050994,-0.00474828337576144
"64",0.0787768992708336,-0.0078526824997929,-0.00186446433717514,-0.00814116117130072,-0.0116792096290774,-0.00675435796461143,-0.00795297762028143,-0.0962924679975784,0.0730748863923922,-0.0776461402360883
"65",0.0823136975001828,-0.046379240122897,0.0145608074473408,-0.00135034561317933,-0.00959468975807068,-0.000533572600502251,0.02621086524176,-0.0254648116129226,-0.021324433191273,0.0319778974241899
"66",0.0394955424431899,0.0321570530338976,0.0100455398737065,-0.00262099379897523,0.0078337153760495,-0.00747667934959224,0.00157970908985142,0.0289471756517566,0.0149864861907011,-0.000996395973128979
"67",-0.0664893858031644,0.0253177705067824,0.0465066051855607,0.0103178001696901,0.0197889148478266,-0.0165549058052876,-0.00853761042955722,0.00737117144266531,0.0116058390885415,0.025553581153484
"68",-0.0332246616476286,0.0220019323630075,0.0434066034289739,0.0408514426194582,0.0433440294535545,-0.0204422557530948,-0.0282586792096298,0.0460780773152034,0.0183095084486977,0.00717831254443529
"69",0.0484337921674711,-0.0354556487485267,-0.0215870858234197,0.00128728402546095,-0.0382495457359797,-0.0121669241102495,-0.0249324941186345,-0.00530585360542949,0.00913904145680011,0.00100116442695808
"70",-0.0316823659543804,-0.0393911620765517,0.0314021280130769,0.0867486732272379,-0.0227583747105207,0.0807522458959114,-0.032929512520435,-0.00927445164478515,0.00851590938660094,0.015035735413331
"71",-0.0651155262735024,-0.0208850386460017,-0.00659367350111371,0.0810791416421265,-0.0738585425196681,0.0610674448060778,0.0322685710795384,-0.0110733335510879,-0.0232561739806717,-0.0269148197525521
"72",0.0707411863181314,-0.050614414740185,0.0172661306540328,0.00892676837277447,-0.0158159077212291,0.00803965642664329,0.0285753221922888,-0.0405156966598278,-0.0179105462138659,0.028571485028517
"73",-0.0764961033120584,-0.0724165041185878,0.0463143015417214,0.0628953080838404,-0.0406502935534505,0.0940161126787274,0.0162340023242218,-0.0384500405505023,-0.000810319564329621,0.0640272378431329
"74",-0.0374843661536762,-0.0248945672314845,-0.0146149815849036,0.0251687218211584,0.0290996981808295,-0.0166287146072584,-0.0567182533680659,0.00120777096539402,0.00204370642935548,0.0218440631773083
"75",0.0743678564520557,-0.029329511572459,0.014449936075476,-0.00412608237122117,-0.0263846632531675,-0.00857952714703383,0.000275656564187789,-0.0105999885775537,0.00108754451240782,-0.0162900464693214
"76",-0.00765459943087144,-0.00734728335739127,0.0262214935056526,-0.022811954566833,0.029312554162791,0.00667809128655002,-0.0434947411769999,-0.00388688862776279,-0.02755635257262,0.00415179033274832
"77",0.0704496661340297,-0.0557284169601562,0.0151352541518603,0.00230803435913422,0.00641765591624935,0.0202421104450883,0.0440472740918332,-0.0105967073063313,-0.0121523133062215,0.0030642597059957
"78",0.0407677407697498,0.0114090898635157,-0.0136402172557474,-0.0233764319285334,0.0095802849329862,-0.00354316805769528,-0.00635314695838255,-0.00454620798010719,-0.0163521711612763,0.00804277433460611
"79",0.0720913596238154,-0.0293166397100807,0.00960369496131995,-0.00137067642129527,-0.0249639686848923,-0.0143776532543429,0.00113970994358436,0.00862613926527305,-0.00230500120806598,-0.0162510285291545
"80",-0.0487171725788558,0.0891889805169687,-0.0151078566708362,0.0990759467789454,-0.0123674523599245,0.0365847288019141,-0.00302897351244801,-0.00263481261663064,-0.0157792484900202,-0.0171953205091179
"81",0.0417898783864149,0.0440671061166333,0.0124464519685074,-0.00409995444112504,0.00812483040663412,-0.0109485331062719,-0.00298046164340674,0.00623102554804935,-0.00328168531088294,0.0142318869082987
"82",0.035332212722559,-0.0235437359301642,-0.0364953827495718,-0.00742343350979856,0.00330675554461161,-0.00475056432902753,-0.0113054887971833,-0.0216330195667419,-0.0176744091408161,0.0312939313081349
"83",0.0757109283571409,-0.0495252106744188,0.0156558201638208,0.0011356041109138,-0.00171835218123905,0.0109770921635361,0.0213875613113733,0.0373172579624522,0.0243787032312336,-0.0428521579529598
"84",-0.00975117741699881,0.0345218341218414,-0.0300997576676347,-0.0384849107477203,0.0417257054351839,-0.00548608980346488,-0.00917500072397178,-0.0767721819544006,0.0315462097588973,-0.0666163623334866
"85",0.0762551394828938,-0.0296290134328212,0.0119070664873264,-0.00378641974348762,-0.0237682930123288,-0.0152290882578485,-0.00224736493015315,0.0120763611279062,-0.00392207990160361,-0.0188305660855556
"86",0.0299280642145218,-0.00260436587194766,-0.0449647005079617,-0.0180933735324597,-0.000741757188421782,-0.0127279052967064,-0.0259305545122412,-0.00231774270589269,-0.00146529931712559,0.0148168778383032
"87",-0.0495375864091624,-0.0233547890870784,0.000144027510209706,-0.0524923184293602,-0.00510957630423326,-0.0059351189159928,-0.0535406534762274,-0.00426154442172866,-0.015910020708401,0.0102234035381234
"88",-0.0643136703410919,-0.105545220669447,0.0626400247712579,0.0167834006219387,0.0369518654641849,0.0313188561630527,0.0546472379041513,-0.0676206827244728,0.0341752629637898,-0.0147928036375747
"89",-0.00887700033567835,-0.0219575328258024,0.0263037232709886,-0.0291987399848611,0.0420268506352927,0.0234147009181549,-0.0161077507175556,0.00863633811105123,-0.0217674012722296,-0.0140101425506993
"90",-0.028371786071167,0.045454291033884,0.0256072232597812,-0.00967389896377038,-0.0113366200960863,-0.0176503226735506,0.0104408421200976,0.00948958263664422,-0.0474780060176721,-0.025344698982636
"91",-0.047696367234302,0.0239728788158708,-0.020081618464547,-0.0667110385044884,0.0183347121203214,-0.00324425171694234,0.0138336672289832,-0.0725206632332738,0.0438650745036373,-0.0588806390303883
"92",-0.0430926099752926,0.00908303715853127,-0.0736459576324467,0.0661119310888786,-0.0175881313191332,0.0383727964877381,-0.031756164184572,0.00424580787745642,-0.0313463049822409,-0.00887659727545416
"93",-0.0878270233481363,0.0439633542986056,0.0319854749430251,0.0301650129147269,-0.0106630481612125,0.0514931388836434,-0.0112761538031257,0.0153420227184734,0.0171983929791202,0.0348640492979912
"94",-0.0366716290481249,-0.0458253780180305,-0.0123956267319592,0.0263702142470025,0.0313522955876801,-0.00799928609697982,-0.0327839934389574,-0.0224825435954835,-0.0131964497598821,0.0399913207111293
"95",0.0431166175037393,0.0460392229135281,0.0138698276572147,-0.0110650812379553,0.0037053187139009,-0.0135651819836018,-0.00725133159071153,-0.00199034069589606,-0.012081607680187,0.00907995972469809
"96",-0.0618012863236955,0.0446931560914261,0.0099689570880358,0.0385796426865042,-0.00323447988146953,-0.0318136373550535,0.0231423761361015,-0.0130037718654256,-0.00114990192671717,-0.0229722941749173
"97",-0.0196622193593089,0.0460279136637287,0.00845136112373668,0.0566008414701919,0.0185553642362866,-0.028784886889166,0.00297379657622213,0.00333362159132403,-0.0301172573425959,-0.013084404709741
"98",-0.0387437145500382,-0.001358920077085,0.0105121064419856,0.0210451249047771,0.083324478069143,-0.0013817891747432,-0.0417960186248215,-0.028553416808451,0.0206583042179622,-0.00336097557622704
"99",-0.0447819133460059,0.00179324002413713,-0.0345610938778936,0.0109353061534356,-0.0155383738364749,0.0703188443231878,-0.0933333198243557,-0.00282834510527949,0.00323903385581962,0.0136510912553157
"100",-0.0361270766033042,-0.00992756352576252,-0.0616726873155999,0.046217211670142,0.0124286937943297,-0.0436907912832282,-0.0259337062615002,0.0191821698742147,-0.047873268175847,-0.0244948626350775
"101",0.0402968766486928,0.0431662712081116,0.0134594070367089,-0.0112005784068687,0.00301686516227874,-0.00954976070930765,-0.00573980681500555,-0.00263785659185353,-0.0108483330941204,0.0072144442388471
"102",-0.0309656115158656,-0.020742749125098,-0.0326803912631098,-0.04027959884058,-0.0132837257908405,-0.0149569689679001,-0.0188204775035398,0.0341002030148795,0.00731065320939323,-0.0141389500384634
"103",-0.0698416490843103,-0.0391488120480174,-0.013370723588712,0.000173170629090607,0.0153098713929628,-0.0174226956863565,-0.0363935638681355,0.0343868456769832,0.0300793243785722,0.00731942657847363
"104",0.0386862395358226,0.042909622958495,0.01283115478732,-0.0122372183101202,0.00208291034788013,-0.0092927346511774,-0.00454953341094156,-0.00279519964977036,-0.00992552260392835,0.0072195415337349
"105",-0.0401841712374681,-0.00981841080378937,0.0104127584526022,0.0203168540748973,0.0492592042108224,-0.00638367783046524,-0.0227686295124803,-0.00081064299009587,0.000211928198454086,0.017895703356682
"106",-0.0466397313482585,0.000709133768026724,-0.0168269001612051,-0.0585209068370132,-0.0177846652453036,-0.0187585926956869,0.0374017864740261,0.019367435115002,-0.0167720753420349,-0.00367912262974352
"107",-0.0431790072291496,0.0186527944489423,0.0452159394500099,-0.0256933236702643,0.00105413440898204,0.000684889733566443,-0.00834543633147513,0.000513347106363875,0.00343044350911361,0.00676353436888057
"108",0.060931063547632,-0.0255306914072764,-0.0502266293419022,0.0281927803854365,-0.0708094607595836,0.0670694080865881,-0.0466999987213807,0.0456870070090889,0.028237861475632,0.00317010842006678
"109",0.0385690842762531,0.039508809954669,0.0116772890490188,-0.00620889065389726,0.00350388700347374,-0.00765510175752023,0.0016386801746019,0.00363748786719127,-0.00268919356642163,0.00997861767330694
"110",0.00309958399382733,-0.060207982747105,0.0148233891719766,0.0893581172372614,-0.00492602144565989,-0.0145607646952622,0.0361508912323642,-0.0447681870561373,-0.0552308329453801,-0.00614376968504578
"111",-0.0835183460129245,0.031570440620245,-0.0385847160011776,0.00242754569087856,-0.0424052420740543,0.0443563994989592,0.025475428481388,0.00763261117599026,-0.0155984552410668,0.026205007337344
"112",0.068022793979206,-0.0177580900701221,0.0142136004422954,-0.0135468423032299,-0.0328452200832113,-0.0101900093830833,-0.00609871664051655,-0.0143156060486756,-0.00946661568994724,-0.0151012713024647
"113",0.0642073482249914,0.0171412479850731,0.0361215151453621,0.0057787784706281,-0.0251155906467196,-0.0175049747828404,0.00595722247658321,0.018927376088091,0.000597310455140517,-0.0032099660901497
"114",-0.0592928115170468,0.0266714236721059,0.0829267360224236,0.00609529750342598,-0.0783585851753959,0.076073871480165,-0.0246994422480318,-0.000255011191115796,0.0421842114496809,0.00360580512019455
"115",-0.0285850583349916,-0.0289499056288076,-0.0526808525529811,0.0567228818657184,0.0210778589588691,-0.0296359666482569,-0.00981258993111957,-0.0261700039259346,-0.0638647951304867,0.00799132592323427
"116",-0.0795726711559427,0.0628081000627059,-0.00533453087227743,0.0226086391625613,-0.0461062460220612,0.0316400392803123,0.0365951892232287,0.0158217027947279,0.0115932638504391,0.0258260154289455
"117",0.00429176883055582,-0.00470496291911903,0.0872907513847592,0.010598335809509,-0.0185391560972805,-0.000342296312216412,-0.025870102732844,-0.0109055386092592,-0.00495035420875837,-0.000492174091650891
"118",-0.0493993116765174,0.0247190193255101,-0.0215832803379908,-0.0636444864639377,0.0179532870874428,-0.00309786081204297,0.0145505407604581,-0.0747900320525043,0.0436270850989011,-0.058733510271481
"119",-0.0409093092378035,-0.00969901148447281,-0.00930725316844966,-0.0574105797045368,-0.000315195498498105,0.00451382676711131,0.0566858413801811,0.0200833250869696,-0.00777381537317412,-0.0142303398569715
"120",0.00348183792256658,-0.0654853103607243,0.0159665112032192,0.102532287436972,-0.000121462887375266,-0.018758022819062,0.0368524538540717,-0.0493438976251499,-0.0736726410373427,-0.00851280910361416
"121",0.00377828652587384,0.0474690306911644,0.0180451395241884,0.0159424796227134,0.00337206765490351,-0.0156932518340705,-0.00638824840914451,0.00616217269773674,-0.0513573736798122,-0.0281755003729973
"122",0.0398455561306357,-0.0232989349449359,-0.0096037623857406,-0.0118714011420715,0.0313307598840546,0.0206648415119041,0.0374802842954936,-0.00873508389024567,-0.0156499926928959,0.0119914928338112
"123",0.0346705828720312,0.0415556022530259,0.00947603268188693,-0.00533486604751254,0.00532150436585034,-0.00764301736221452,0.00170511724570338,0.00130580829573867,0.000328022110644721,0.0116236336733376
"124",-0.0300689411263714,-0.0906119129155131,0.0357033864125425,-0.0234609113876343,-0.0408187007675167,-0.00138453861440333,-0.035613797139104,-0.0334208470256292,-0.0117238557940635,0.0139717032099673
"125",-0.0408479114800981,0.0076401468701628,-0.0385060305004115,0.0152076665546724,0.0103165536944795,-0.0458159617197956,0.03087141354463,0.027460744231756,-0.0203561320103332,0.00199419395373258
"126",-0.0627844203222458,-0.0326023286685175,0.0152543455202585,-0.000853792240982826,0.0387312981263506,0.0122398809250084,0.0184337644290139,0.0116466435232361,0.012435722406465,-0.00477533208551332
"127",0.067788261983013,-0.0440579300803932,0.0131813470033858,0.00555723722879611,-0.0142506642591077,0.00317143119564285,0.0231472567622021,-0.0316049999444478,-0.0157701557511705,0.0271759260408392
"128",0.0666270775417303,-0.041852244461739,0.0109663182905326,0.00434781399561455,-0.0119395242041909,0.00484460683143017,0.0236984384008836,-0.0286864539254857,-0.0168127040695953,0.0234176383714953
"129",0.0371058781639209,0.0414727960169242,0.012782107101312,-0.0112586478545676,-0.000116308134866342,-0.00880374529117141,-0.00455519025451743,-0.00180174294801629,-0.00862613245685862,0.00735703812186316
"130",0.0335173117432278,0.0370522953679167,0.00648133062003565,-0.0087476632255996,0.00424796034280259,-0.0106111655956308,0.00592071098715752,0.0154898123165818,-0.00309925434254583,0.00488650738623248
"131",-0.0104942409551823,0.0325285594765339,0.0571129294092336,-0.0025722629037298,0.0322369468110787,-0.00555430081694982,-0.0411104443728549,0.00919981240411999,-0.0171660159466486,0.0128573720991172
"132",-0.0445374583616319,-0.0341773291256906,-0.0196473646709705,0.0282445408381307,0.035979844685566,-0.0310521714287693,-0.0632236927609054,0.0232799818869066,-0.00740108261462481,0.0162301145864719
"133",0.0786603741654173,-0.0250282347653549,0.0115094194597589,-0.0015941805124006,-0.0190114803329297,-0.00952031894200506,0.00104791506506362,-0.00388367992835128,-0.00016900877485635,-0.0033257191004834
"134",-0.0459259512645761,-0.0129458232292522,0.020584734543245,-0.0404783455367047,0.0121973548075945,0.00904648459826212,-0.010428753862052,-0.00319497498085585,-0.00452115777999839,0.00292042869402064
"135",0.0305984867020453,-0.00811786316376713,-0.0437302786551469,-0.0160688391990914,-0.00300331480879016,-0.0146145714267669,-0.0238435114757092,0.0138820052676795,-0.00532674579708047,0.00706462281457014
"136",-0.0810937706862055,0.00769088820696271,-0.0285354684702795,-0.00563844077017974,-0.0129530325141132,-0.0375287403431931,0.046638000200217,-0.011950656623787,0.0263539702106588,0.00197414792540564
"137",0.0650738428516854,0.0473947305730722,0.0284540588943408,0.0432307957825514,-0.0682634364437945,0.0718903257353884,-0.00205165132222035,-0.00229951987121221,0.00373016009191219,0.022271883696493
"138",-0.0512754363559237,0.0618894174831749,0.0072521604749192,-0.0380068674598426,-0.04545727415626,0.0189734788848351,0.0324069795718979,0.0103736991929579,-0.00399862183829139,0.0089485419677221
"139",0.039410461661178,-0.000428818647700865,-0.0168086005058034,-0.0145865291327936,0.0163290128979799,-0.00341553724616381,0.00491219853589657,0.00916210334052887,-0.0100696735365828,0.00891427800383502
"140",-0.0468184031022164,-0.0230386502224334,0.00136463264388261,-0.0484303982836932,-0.00615919955096493,-0.00576806127378891,-0.0543187485249939,-0.00231744121367514,-0.0151361110186892,0.0108529290717296
"141",-0.00568487023711349,0.0163586815941343,0.0467939710891324,-0.00272328637665471,0.0262030164901084,0.00219976329789908,-0.0299945540016689,0.0320092081543871,0.00833707715395564,-0.00573436410356819
"142",-0.0481949320445608,-0.0173819895544427,0.0225578448307745,-0.0478262450556086,0.0173855245144544,0.00327268890096417,-0.0137603235269329,0.020168013550857,-0.0112270267510487,0.00294570826800042
"143",-0.0490618783712304,-0.0132590383429423,-0.0424366040893692,-0.0545294169442074,-0.0356193664740508,-0.028598633029525,0.00246282035085637,0.019864584299772,-0.0121471717958409,-0.000588539041766903
